"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Age_group","Microorganism","Isolated","Percent"
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"0_4","Acinetobacter spp.",13,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"20_64","Acinetobacter spp.",13,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"5_19","Acinetobacter spp.",13,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,">= 65","Acinetobacter spp.",13,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"0_4","Escherichia coli",19,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"20_64","Escherichia coli",19,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"5_19","Escherichia coli",19,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,">= 65","Escherichia coli",19,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"0_4","Enterococcus faecalis",7,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"20_64","Enterococcus faecalis",7,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"5_19","Enterococcus faecalis",7,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,">= 65","Enterococcus faecalis",7,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"0_4","Enterococcus faecium",16,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"20_64","Enterococcus faecium",16,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"5_19","Enterococcus faecium",16,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,">= 65","Enterococcus faecium",16,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"0_4","Klebsiella pneumoniae",28,57
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"20_64","Klebsiella pneumoniae",28,25
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"5_19","Klebsiella pneumoniae",28,0
2016,"Montenegro","MNE",499,42.6884145,18.0740227,">= 65","Klebsiella pneumoniae",28,18
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"0_4","Pseudomonas aeruginosa",5,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"20_64","Pseudomonas aeruginosa",5,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"5_19","Pseudomonas aeruginosa",5,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,">= 65","Pseudomonas aeruginosa",5,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"0_4","Staphylococcus aureus",47,30
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"20_64","Staphylococcus aureus",47,36
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"5_19","Staphylococcus aureus",47,4
2016,"Montenegro","MNE",499,42.6884145,18.0740227,">= 65","Staphylococcus aureus",47,30
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"0_4","Streptococcus pneumoniae",7,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"20_64","Streptococcus pneumoniae",7,NA
2016,"Montenegro","MNE",499,42.6884145,18.0740227,"5_19","Streptococcus pneumoniae",7,NA
