"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Age_group","Microorganism","Isolated","Percent"
2013,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Pseudomonas aeruginosa",1181,35
2013,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Staphylococcus aureus",2242,7
2013,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Staphylococcus aureus",2242,36
2013,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Staphylococcus aureus",2242,5
2013,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Staphylococcus aureus",2242,34
2013,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Streptococcus pneumoniae",153,6
2013,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Streptococcus pneumoniae",153,36
2013,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Streptococcus pneumoniae",153,7
2013,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Streptococcus pneumoniae",153,25
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Acinetobacter spp.",1486,6
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Acinetobacter spp.",1486,37
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Acinetobacter spp.",1486,6
2014,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Acinetobacter spp.",1486,36
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Escherichia coli",2794,5
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Escherichia coli",2794,36
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Escherichia coli",2794,4
2014,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Escherichia coli",2794,40
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Enterococcus faecalis",911,7
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Enterococcus faecalis",911,30
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Enterococcus faecalis",911,4
2014,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Enterococcus faecalis",911,47
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Enterococcus faecium",816,8
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Enterococcus faecium",816,30
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Enterococcus faecium",816,3
2014,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Enterococcus faecium",816,41
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Klebsiella pneumoniae",1614,14
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Klebsiella pneumoniae",1614,33
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Klebsiella pneumoniae",1614,4
2014,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Klebsiella pneumoniae",1614,29
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Pseudomonas aeruginosa",988,7
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Pseudomonas aeruginosa",988,36
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Pseudomonas aeruginosa",988,7
2014,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Pseudomonas aeruginosa",988,34
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Staphylococcus aureus",1919,9
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Staphylococcus aureus",1919,39
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Staphylococcus aureus",1919,5
2014,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Staphylococcus aureus",1919,36
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Streptococcus pneumoniae",142,12
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Streptococcus pneumoniae",142,40
2014,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Streptococcus pneumoniae",142,9
2014,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Streptococcus pneumoniae",142,30
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Acinetobacter spp.",2425,10
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Acinetobacter spp.",2425,42
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Acinetobacter spp.",2425,5
2015,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Acinetobacter spp.",2425,40
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Escherichia coli",4172,5
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Escherichia coli",4172,44
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Escherichia coli",4172,4
2015,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Escherichia coli",4172,45
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Enterococcus faecalis",1673,10
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Enterococcus faecalis",1673,35
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Enterococcus faecalis",1673,3
2015,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Enterococcus faecalis",1673,49
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Enterococcus faecium",1496,10
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Enterococcus faecium",1496,35
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Enterococcus faecium",1496,4
2015,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Enterococcus faecium",1496,47
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Klebsiella pneumoniae",2575,16
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Klebsiella pneumoniae",2575,40
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Klebsiella pneumoniae",2575,6
2015,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Klebsiella pneumoniae",2575,35
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Pseudomonas aeruginosa",1351,9
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Pseudomonas aeruginosa",1351,42
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Pseudomonas aeruginosa",1351,7
2015,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Pseudomonas aeruginosa",1351,39
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Staphylococcus aureus",2601,9
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Staphylococcus aureus",2601,43
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Staphylococcus aureus",2601,7
2015,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Staphylococcus aureus",2601,37
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Streptococcus pneumoniae",186,12
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Streptococcus pneumoniae",186,42
2015,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Streptococcus pneumoniae",186,13
2015,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Streptococcus pneumoniae",186,32
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Acinetobacter spp.",2466,7
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Acinetobacter spp.",2466,40
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Acinetobacter spp.",2466,5
2016,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Acinetobacter spp.",2466,47
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Escherichia coli",3987,5
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Escherichia coli",3987,43
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Escherichia coli",3987,4
2016,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Escherichia coli",3987,48
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Enterococcus faecalis",1589,9
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Enterococcus faecalis",1589,33
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Enterococcus faecalis",1589,2
2016,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Enterococcus faecalis",1589,54
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Enterococcus faecium",1524,10
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Enterococcus faecium",1524,34
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Enterococcus faecium",1524,4
2016,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Enterococcus faecium",1524,51
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Klebsiella pneumoniae",2916,17
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Klebsiella pneumoniae",2916,38
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Klebsiella pneumoniae",2916,5
2016,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Klebsiella pneumoniae",2916,40
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Pseudomonas aeruginosa",1334,9
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Pseudomonas aeruginosa",1334,42
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Pseudomonas aeruginosa",1334,5
2016,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Pseudomonas aeruginosa",1334,44
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Staphylococcus aureus",2500,11
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Staphylococcus aureus",2500,42
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Staphylococcus aureus",2500,6
2016,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Staphylococcus aureus",2500,41
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Streptococcus pneumoniae",183,8
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Streptococcus pneumoniae",183,49
2016,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Streptococcus pneumoniae",183,7
2016,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Streptococcus pneumoniae",183,36
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Acinetobacter spp.",2621,6
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Acinetobacter spp.",2621,40
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Acinetobacter spp.",2621,4
2017,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Acinetobacter spp.",2621,47
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Escherichia coli",4461,5
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Escherichia coli",4461,41
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Escherichia coli",4461,4
2017,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Escherichia coli",4461,48
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Enterococcus faecalis",1735,8
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Enterococcus faecalis",1735,31
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Enterococcus faecalis",1735,2
2017,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Enterococcus faecalis",1735,56
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Enterococcus faecium",1587,9
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Enterococcus faecium",1587,33
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Enterococcus faecium",1587,3
2017,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Enterococcus faecium",1587,54
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Klebsiella pneumoniae",3233,16
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Klebsiella pneumoniae",3233,36
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Klebsiella pneumoniae",3233,4
2017,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Klebsiella pneumoniae",3233,41
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Pseudomonas aeruginosa",1605,9
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Pseudomonas aeruginosa",1605,39
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Pseudomonas aeruginosa",1605,7
2017,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Pseudomonas aeruginosa",1605,42
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Staphylococcus aureus",3231,10
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Staphylococcus aureus",3231,40
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Staphylococcus aureus",3231,5
2017,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Staphylococcus aureus",3231,41
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Streptococcus pneumoniae",235,11
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Streptococcus pneumoniae",235,47
2017,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Streptococcus pneumoniae",235,7
2017,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Streptococcus pneumoniae",235,34
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Acinetobacter spp.",2764,8
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Acinetobacter spp.",2764,39
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Acinetobacter spp.",2764,7
2018,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Acinetobacter spp.",2764,46
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Escherichia coli",5083,5
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Escherichia coli",5083,40
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Escherichia coli",5083,5
2018,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Escherichia coli",5083,50
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Enterococcus faecalis",1957,9
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Enterococcus faecalis",1957,29
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"5_19","Enterococcus faecalis",1957,6
2018,"Türkiye","TUR",792,38.6226863,24.5239512,">= 65","Enterococcus faecalis",1957,56
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"0_4","Enterococcus faecium",1670,10
2018,"Türkiye","TUR",792,38.6226863,24.5239512,"20_64","Enterococcus faecium",1670,34
