"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Age_group","Microorganism","Isolated","Percent"
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Pseudomonas aeruginosa",11,NA
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Staphylococcus aureus",63,21
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Staphylococcus aureus",63,41
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Staphylococcus aureus",63,5
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Staphylococcus aureus",63,33
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Streptococcus pneumoniae",5,NA
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Streptococcus pneumoniae",5,NA
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Streptococcus pneumoniae",5,NA
2018,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Streptococcus pneumoniae",5,NA
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Acinetobacter spp.",37,11
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Acinetobacter spp.",37,24
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Acinetobacter spp.",37,3
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Acinetobacter spp.",37,5
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Escherichia coli",82,10
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Escherichia coli",82,28
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Escherichia coli",82,0
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Escherichia coli",82,33
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Enterococcus faecalis",41,2
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Enterococcus faecalis",41,24
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Enterococcus faecalis",41,0
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Enterococcus faecalis",41,22
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Enterococcus faecium",30,3
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Enterococcus faecium",30,17
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Enterococcus faecium",30,7
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Enterococcus faecium",30,13
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Klebsiella pneumoniae",55,69
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Klebsiella pneumoniae",55,5
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Klebsiella pneumoniae",55,2
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Klebsiella pneumoniae",55,7
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Pseudomonas aeruginosa",21,0
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Pseudomonas aeruginosa",21,24
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Pseudomonas aeruginosa",21,0
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Pseudomonas aeruginosa",21,14
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Staphylococcus aureus",87,7
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Staphylococcus aureus",87,29
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Staphylococcus aureus",87,2
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Staphylococcus aureus",87,14
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Streptococcus pneumoniae",14,NA
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Streptococcus pneumoniae",14,NA
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Streptococcus pneumoniae",14,NA
2019,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Streptococcus pneumoniae",14,NA
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Acinetobacter spp.",39,23
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Acinetobacter spp.",39,18
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Acinetobacter spp.",39,0
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Acinetobacter spp.",39,18
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Escherichia coli",50,14
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Escherichia coli",50,18
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Escherichia coli",50,2
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Escherichia coli",50,28
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Enterococcus faecalis",25,0
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Enterococcus faecalis",25,28
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Enterococcus faecalis",25,0
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Enterococcus faecalis",25,24
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Enterococcus faecium",21,0
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Enterococcus faecium",21,24
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Enterococcus faecium",21,0
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Enterococcus faecium",21,10
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Klebsiella pneumoniae",118,81
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Klebsiella pneumoniae",118,1
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Klebsiella pneumoniae",118,0
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Klebsiella pneumoniae",118,3
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Pseudomonas aeruginosa",9,NA
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Pseudomonas aeruginosa",9,NA
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Pseudomonas aeruginosa",9,NA
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Pseudomonas aeruginosa",9,NA
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Staphylococcus aureus",84,10
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Staphylococcus aureus",84,40
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Staphylococcus aureus",84,1
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Staphylococcus aureus",84,27
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Streptococcus pneumoniae",3,NA
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Streptococcus pneumoniae",3,NA
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Streptococcus pneumoniae",3,NA
2020,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Streptococcus pneumoniae",3,NA
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Acinetobacter spp.",44,2
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Acinetobacter spp.",44,43
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Acinetobacter spp.",44,0
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Acinetobacter spp.",44,16
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Escherichia coli",45,2
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Escherichia coli",45,27
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Escherichia coli",45,0
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Escherichia coli",45,31
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Enterococcus faecalis",44,5
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Enterococcus faecalis",44,34
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Enterococcus faecalis",44,0
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Enterococcus faecalis",44,34
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Enterococcus faecium",43,5
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Enterococcus faecium",43,35
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Enterococcus faecium",43,0
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Enterococcus faecium",43,26
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Klebsiella pneumoniae",108,81
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Klebsiella pneumoniae",108,12
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"5_19","Klebsiella pneumoniae",108,0
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,">= 65","Klebsiella pneumoniae",108,2
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"0_4","Pseudomonas aeruginosa",12,NA
2021,"North Macedonia","MKD",807,41.0939915,19.5953742,"20_64","Pseudomonas aeruginosa",12,NA
