"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Age_group","Microorganism","Isolated","Percent"
2019,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Staphylococcus aureus",19,NA
2019,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Staphylococcus aureus",19,NA
2019,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Staphylococcus aureus",19,NA
2019,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Staphylococcus aureus",19,NA
2019,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Streptococcus pneumoniae",1,NA
2019,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Streptococcus pneumoniae",1,NA
2019,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Streptococcus pneumoniae",1,NA
2019,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Streptococcus pneumoniae",1,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Acinetobacter spp.",58,2
2020,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Acinetobacter spp.",58,59
2020,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Acinetobacter spp.",58,2
2020,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Acinetobacter spp.",58,38
2020,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Escherichia coli",9,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Escherichia coli",9,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Escherichia coli",9,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Escherichia coli",9,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Enterococcus faecalis",14,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Enterococcus faecalis",14,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Enterococcus faecalis",14,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Enterococcus faecalis",14,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Enterococcus faecium",9,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Enterococcus faecium",9,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Enterococcus faecium",9,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Enterococcus faecium",9,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Klebsiella pneumoniae",78,18
2020,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Klebsiella pneumoniae",78,44
2020,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Klebsiella pneumoniae",78,1
2020,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Klebsiella pneumoniae",78,37
2020,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Pseudomonas aeruginosa",10,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Pseudomonas aeruginosa",10,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Pseudomonas aeruginosa",10,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Pseudomonas aeruginosa",10,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Staphylococcus aureus",9,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Staphylococcus aureus",9,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Staphylococcus aureus",9,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Staphylococcus aureus",9,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Streptococcus pneumoniae",0,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Streptococcus pneumoniae",0,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Streptococcus pneumoniae",0,NA
2020,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Streptococcus pneumoniae",0,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Acinetobacter spp.",62,8
2021,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Acinetobacter spp.",62,52
2021,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Acinetobacter spp.",62,0
2021,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Acinetobacter spp.",62,40
2021,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Escherichia coli",14,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Escherichia coli",14,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Escherichia coli",14,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Escherichia coli",14,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Enterococcus faecalis",17,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Enterococcus faecalis",17,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Enterococcus faecalis",17,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Enterococcus faecalis",17,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Enterococcus faecium",20,10
2021,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Enterococcus faecium",20,50
2021,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Enterococcus faecium",20,0
2021,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Enterococcus faecium",20,40
2021,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Klebsiella pneumoniae",107,14
2021,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Klebsiella pneumoniae",107,49
2021,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Klebsiella pneumoniae",107,1
2021,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Klebsiella pneumoniae",107,36
2021,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Pseudomonas aeruginosa",26,23
2021,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Pseudomonas aeruginosa",26,58
2021,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Pseudomonas aeruginosa",26,0
2021,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Pseudomonas aeruginosa",26,19
2021,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Staphylococcus aureus",15,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Staphylococcus aureus",15,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Staphylococcus aureus",15,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Staphylococcus aureus",15,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Streptococcus pneumoniae",0,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Streptococcus pneumoniae",0,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Streptococcus pneumoniae",0,NA
2021,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Streptococcus pneumoniae",0,NA
2022,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Acinetobacter spp.",41,0
2022,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Acinetobacter spp.",41,56
2022,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Acinetobacter spp.",41,0
2022,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Acinetobacter spp.",41,44
2022,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Escherichia coli",37,8
2022,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Escherichia coli",37,49
2022,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Escherichia coli",37,0
2022,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Escherichia coli",37,43
2022,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Enterococcus faecalis",27,19
2022,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Enterococcus faecalis",27,52
2022,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Enterococcus faecalis",27,0
2022,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Enterococcus faecalis",27,30
2022,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Enterococcus faecium",15,NA
2022,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Enterococcus faecium",15,NA
2022,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Enterococcus faecium",15,NA
2022,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Enterococcus faecium",15,NA
2022,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Klebsiella pneumoniae",76,22
2022,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Klebsiella pneumoniae",76,37
2022,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Klebsiella pneumoniae",76,0
2022,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Klebsiella pneumoniae",76,41
2022,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Pseudomonas aeruginosa",15,NA
2022,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Pseudomonas aeruginosa",15,NA
2022,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Pseudomonas aeruginosa",15,NA
2022,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Pseudomonas aeruginosa",15,NA
2022,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Staphylococcus aureus",36,8
2022,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Staphylococcus aureus",36,47
2022,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Staphylococcus aureus",36,8
2022,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Staphylococcus aureus",36,36
2022,"Moldova","MDA",498,46.9531391,25.7500291,"0_4","Streptococcus pneumoniae",1,NA
2022,"Moldova","MDA",498,46.9531391,25.7500291,"20_64","Streptococcus pneumoniae",1,NA
2022,"Moldova","MDA",498,46.9531391,25.7500291,"5_19","Streptococcus pneumoniae",1,NA
2022,"Moldova","MDA",498,46.9531391,25.7500291,">= 65","Streptococcus pneumoniae",1,NA
